name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
Coconut Water,918,36,65,43,1,3,coconut_water-9,41,22
Coconut Water,485,39,65,55,3,2,coconut_water-10,41,10
Coconut Water,776,36,69,60,4,2,coconut_water-11,41,9
Coconut Water,745,34,63,37,1,5,coconut_water-12,41,26
Coconut Water,319,39,64,52,2,1,coconut_water-13,41,12
Coconut Water,77,38,60,51,3,2,coconut_water-14,41,9
Coconut Water,395,36,68,56,4,5,coconut_water-15,41,12
Coconut Water,639,34,64,41,1,3,coconut_water-16,41,23
Coconut Water,569,36,64,54,4,5,coconut_water-17,41,10
Coconut Water,845,40,64,48,2,5,coconut_water-18,41,16
Coconut Water,346,40,61,47,2,5,coconut_water-19,41,14
Coconut Water,801,40,64,48,2,5,coconut_water-20,41,16
Coconut Water,247,37,61,51,3,2,coconut_water-21,41,10
Coconut Water,903,34,69,52,2,1,coconut_water-22,41,17
Coconut Water,985,37,61,53,4,4,coconut_water-23,41,8
Coconut Water,310,35,61,53,4,3,coconut_water-24,41,8
Coconut Water,862,39,61,44,1,3,coconut_water-25,41,17
Coconut Water,215,38,64,55,4,4,coconut_water-26,41,9
Organic Black Beans,963,45,78,58,2,4,organic_black_beans-0,42,20
Organic Black Beans,919,46,80,68,5,5,organic_black_beans-1,42,12
Organic Black Beans,477,48,84,72,5,4,organic_black_beans-2,42,12
Organic Black Beans,901,49,86,74,5,3,organic_black_beans-3,42,12
Organic Black Beans,577,50,77,53,1,5,organic_black_beans-4,42,24
Organic Black Beans,813,50,77,68,5,4,organic_black_beans-5,42,9
Organic Black Beans,891,44,85,73,5,2,organic_black_beans-6,42,12
Organic Black Beans,696,43,76,59,3,5,organic_black_beans-7,42,17
Organic Black Beans,423,47,83,70,5,5,organic_black_beans-8,42,13
Organic Black Beans,887,45,81,64,2,1,organic_black_beans-9,42,17
Organic Black Beans,812,44,84,68,3,2,organic_black_beans-10,42,16
Organic Black Beans,141,45,77,67,5,3,organic_black_beans-11,42,10
Organic Black Beans,924,43,78,53,1,2,organic_black_beans-12,42,25
Organic Black Beans,915,47,84,66,2,1,organic_black_beans-13,42,18
Organic Black Beans,875,44,75,55,1,1,organic_black_beans-14,42,20
Organic Black Beans,525,50,75,69,4,1,organic_black_beans-15,42,6
Organic Black Beans,921,44,80,67,4,5,organic_black_beans-16,42,13
Organic Black Beans,986,44,84,70,5,4,organic_black_beans-17,42,14
Organic Black Beans,607,45,84,70,4,5,organic_black_beans-18,42,14
Organic Black Beans,576,43,80,68,4,3,organic_black_beans-19,42,12
Organic Black Beans,334,43,82,71,4,2,organic_black_beans-20,42,11
Organic Black Beans,602,47,80,71,4,1,organic_black_beans-21,42,9
Organic Black Beans,552,47,81,72,4,1,organic_black_beans-22,42,9
Organic Black Beans,289,48,86,72,4,5,organic_black_beans-23,42,14
Organic Black Beans,402,49,83,71,4,5,organic_black_beans-24,42,12
Organic Black Beans,26,44,85,54,1,3,organic_black_beans-25,42,31
Organic Black Beans,940,46,75,49,1,5,organic_black_beans-26,42,26
Google Nest Thermostat,957,5340,10260,7825,2,1,google_nest_thermostat-0,43,2435
Google Nest Thermostat,193,5640,9810,8455,4,3,google_nest_thermostat-1,43,1355
Google Nest Thermostat,800,5880,10170,6824,1,3,google_nest_thermostat-2,43,3346
Google Nest Thermostat,753,5760,9900,8658,5,2,google_nest_thermostat-3,43,1242
Google Nest Thermostat,362,5400,9630,6966,2,4,google_nest_thermostat-4,43,2664
Google Nest Thermostat,41,5700,9360,6945,1,1,google_nest_thermostat-5,43,2415
Google Nest Thermostat,653,5580,10080,7718,3,5,google_nest_thermostat-6,43,2362
Google Nest Thermostat,234,5880,9180,7943,4,5,google_nest_thermostat-7,43,1237
Google Nest Thermostat,336,5160,9990,7624,3,4,google_nest_thermostat-8,43,2366
Google Nest Thermostat,209,5760,9270,7919,3,1,google_nest_thermostat-9,43,1351
Google Nest Thermostat,707,5460,10260,8700,5,3,google_nest_thermostat-10,43,1560
Google Nest Thermostat,246,5280,9540,8369,4,1,google_nest_thermostat-11,43,1171
Google Nest Thermostat,151,5880,9270,7033,1,1,google_nest_thermostat-12,43,2237
Google Nest Thermostat,240,5940,9810,7547,2,3,google_nest_thermostat-13,43,2263
Google Nest Thermostat,428,5880,9900,7549,2,3,google_nest_thermostat-14,43,2351
Google Nest Thermostat,914,5580,10080,8618,4,3,google_nest_thermostat-15,43,1462
Google Nest Thermostat,443,5220,9720,8258,4,3,google_nest_thermostat-16,43,1462
Google Nest Thermostat,737,5880,9270,8338,4,1,google_nest_thermostat-17,43,932
Google Nest Thermostat,869,5820,10260,7463,2,4,google_nest_thermostat-18,43,2797
Google Nest Thermostat,421,5340,9270,6618,2,5,google_nest_thermostat-19,43,2652
Google Nest Thermostat,981,5460,9630,6628,1,2,google_nest_thermostat-20,43,3002
Google Nest Thermostat,297,5340,9630,7829,3,2,google_nest_thermostat-21,43,1801
Google Nest Thermostat,172,5520,10350,6293,1,4,google_nest_thermostat-22,43,4057
Ring Video Doorbell,144,7920,13680,9533,1,2,ring_video_doorbell-0,44,4147
Ring Video Doorbell,340,7360,12480,11072,5,1,ring_video_doorbell-1,44,1408
Ring Video Doorbell,770,7040,12840,8316,1,3,ring_video_doorbell-2,44,4524
Ring Video Doorbell,469,7360,13080,10678,3,2,ring_video_doorbell-3,44,2402
Ring Video Doorbell,282,7520,12960,10023,2,2,ring_video_doorbell-4,44,2937
Ring Video Doorbell,631,6960,13800,9183,2,5,ring_video_doorbell-5,44,4617
Ring Video Doorbell,685,7760,13320,10791,3,3,ring_video_doorbell-6,44,2529
Ring Video Doorbell,291,7120,12480,8862,2,5,ring_video_doorbell-7,44,3618
Ring Video Doorbell,159,7840,12840,11090,4,4,ring_video_doorbell-8,44,1750
Ring Video Doorbell,285,6800,13080,10443,3,2,ring_video_doorbell-9,44,2637
Ring Video Doorbell,420,7200,13080,11316,5,2,ring_video_doorbell-10,44,1764
Ring Video Doorbell,275,7920,12600,9231,1,2,ring_video_doorbell-11,44,3369
Ring Video Doorbell,148,7200,13080,11463,4,1,ring_video_doorbell-12,44,1617
Ring Video Doorbell,120,7840,13800,8794,1,4,ring_video_doorbell-13,44,5006
Ring Video Doorbell,962,7840,13800,8794,1,4,ring_video_doorbell-14,44,5006
Ring Video Doorbell,117,7440,12360,10515,4,5,ring_video_doorbell-15,44,1845
Ring Video Doorbell,670,6800,12960,8802,2,5,ring_video_doorbell-16,44,4158
Ring Video Doorbell,618,7360,12240,10410,5,5,ring_video_doorbell-17,44,1830
Ring Video Doorbell,226,7440,12960,9980,2,2,ring_video_doorbell-18,44,2980
Ring Video Doorbell,550,7680,13560,10650,2,1,ring_video_doorbell-19,44,2910
Ring Video Doorbell,955,7200,13200,8160,1,4,ring_video_doorbell-20,44,5040
Ring Video Doorbell,645,7760,12480,9507,2,4,ring_video_doorbell-21,44,2973
Ring Video Doorbell,237,6880,12360,10579,4,3,ring_video_doorbell-22,44,1781
Ring Video Doorbell,207,7520,12360,10545,4,5,ring_video_doorbell-23,44,1815
Ring Video Doorbell,392,6880,13320,11066,4,4,ring_video_doorbell-24,44,2254
Ring Video Doorbell,307,7920,13200,11616,4,2,ring_video_doorbell-25,44,1584
Philips Hue Smart Bulbs,932,3840,6120,5493,5,1,philips_hue_smart_bulbs-0,45,627
Philips Hue Smart Bulbs,104,3920,6900,5932,4,3,philips_hue_smart_bulbs-1,45,968
Philips Hue Smart Bulbs,320,3760,6600,5819,5,1,philips_hue_smart_bulbs-2,45,781
Philips Hue Smart Bulbs,154,3600,6300,5288,5,5,philips_hue_smart_bulbs-3,45,1012
Philips Hue Smart Bulbs,219,3560,6840,5069,2,2,philips_hue_smart_bulbs-4,45,1771
Philips Hue Smart Bulbs,469,3920,6060,5162,3,2,philips_hue_smart_bulbs-5,45,898
Philips Hue Smart Bulbs,666,3400,6900,5553,3,1,philips_hue_smart_bulbs-6,45,1347
Philips Hue Smart Bulbs,676,3680,6720,5337,3,3,philips_hue_smart_bulbs-7,45,1383
Philips Hue Smart Bulbs,975,3560,6240,4552,2,4,philips_hue_smart_bulbs-8,45,1688
Philips Hue Smart Bulbs,196,3600,6120,5238,4,4,philips_hue_smart_bulbs-9,45,882
Philips Hue Smart Bulbs,851,3880,6540,5144,3,5,philips_hue_smart_bulbs-10,45,1396
Philips Hue Smart Bulbs,963,3440,6300,3726,1,5,philips_hue_smart_bulbs-11,45,2574
Philips Hue Smart Bulbs,389,3840,6360,5390,3,1,philips_hue_smart_bulbs-12,45,970
Philips Hue Smart Bulbs,196,3480,6540,4613,2,4,philips_hue_smart_bulbs-13,45,1927
Philips Hue Smart Bulbs,876,3560,6840,5856,4,2,philips_hue_smart_bulbs-14,45,984
Philips Hue Smart Bulbs,152,3760,6660,5718,5,3,philips_hue_smart_bulbs-15,45,942
Philips Hue Smart Bulbs,525,3400,6360,4362,2,5,philips_hue_smart_bulbs-16,45,1998
Philips Hue Smart Bulbs,917,3960,6300,5318,3,2,philips_hue_smart_bulbs-17,45,982
Philips Hue Smart Bulbs,792,3640,6240,5265,4,5,philips_hue_smart_bulbs-18,45,975
Philips Hue Smart Bulbs,180,3520,6660,5483,5,5,philips_hue_smart_bulbs-19,45,1177
Philips Hue Smart Bulbs,664,3560,6480,4948,3,5,philips_hue_smart_bulbs-20,45,1532
Philips Hue Smart Bulbs,184,3760,6360,5268,3,2,philips_hue_smart_bulbs-21,45,1092
Philips Hue Smart Bulbs,315,3600,6420,4052,1,4,philips_hue_smart_bulbs-22,45,2368
Philips Hue Smart Bulbs,731,3920,6360,5336,3,2,philips_hue_smart_bulbs-23,45,1024
Philips Hue Smart Bulbs,638,3960,6120,5418,5,3,philips_hue_smart_bulbs-24,45,702
Amazon Echo Dot (4th Gen),803,2760,4635,3454,2,4,amazon_echo_dot_4th_gen-0,46,1181
Amazon Echo Dot (4th Gen),531,2940,5085,3155,1,5,amazon_echo_dot_4th_gen-1,46,1930
Amazon Echo Dot (4th Gen),249,2970,4680,4210,4,1,amazon_echo_dot_4th_gen-2,46,470
Amazon Echo Dot (4th Gen),962,2880,5040,3874,2,2,amazon_echo_dot_4th_gen-3,46,1166
Amazon Echo Dot (4th Gen),893,2580,4680,3546,2,2,amazon_echo_dot_4th_gen-4,46,1134
Amazon Echo Dot (4th Gen),452,2880,4770,3580,2,4,amazon_echo_dot_4th_gen-5,46,1190
Amazon Echo Dot (4th Gen),636,2580,4905,2952,1,4,amazon_echo_dot_4th_gen-6,46,1953
Amazon Echo Dot (4th Gen),928,2580,4725,3674,3,4,amazon_echo_dot_4th_gen-7,46,1051
Amazon Echo Dot (4th Gen),320,2700,4770,3994,5,5,amazon_echo_dot_4th_gen-8,46,776
Amazon Echo Dot (4th Gen),717,2850,4680,3363,1,2,amazon_echo_dot_4th_gen-9,46,1317
Amazon Echo Dot (4th Gen),631,2730,4590,3893,4,5,amazon_echo_dot_4th_gen-10,46,697
Amazon Echo Dot (4th Gen),834,2550,4680,4095,4,1,amazon_echo_dot_4th_gen-11,46,585
Amazon Echo Dot (4th Gen),936,2730,5085,3814,2,2,amazon_echo_dot_4th_gen-12,46,1271
Amazon Echo Dot (4th Gen),597,2670,4770,3353,2,5,amazon_echo_dot_4th_gen-13,46,1417
Amazon Echo Dot (4th Gen),910,2820,4590,4059,5,2,amazon_echo_dot_4th_gen-14,46,531
Amazon Echo Dot (4th Gen),458,2940,5175,4505,4,2,amazon_echo_dot_4th_gen-15,46,670
Amazon Echo Dot (4th Gen),109,2850,4590,4068,5,2,amazon_echo_dot_4th_gen-16,46,522
Amazon Echo Dot (4th Gen),393,2760,4995,4381,4,1,amazon_echo_dot_4th_gen-17,46,614
Amazon Echo Dot (4th Gen),834,2880,4635,3609,2,3,amazon_echo_dot_4th_gen-18,46,1026
Amazon Echo Dot (4th Gen),725,2700,4590,4023,4,2,amazon_echo_dot_4th_gen-19,46,567
Amazon Echo Dot (4th Gen),319,2670,4815,4011,5,5,amazon_echo_dot_4th_gen-20,46,804
Amazon Echo Dot (4th Gen),475,2910,4815,4101,5,5,amazon_echo_dot_4th_gen-21,46,714
Amazon Echo Dot (4th Gen),339,2880,5085,3366,1,3,amazon_echo_dot_4th_gen-22,46,1719
Amazon Echo Dot (4th Gen),578,2970,4590,4104,5,2,amazon_echo_dot_4th_gen-23,46,486
Amazon Echo Dot (4th Gen),178,2910,4860,4227,5,3,amazon_echo_dot_4th_gen-24,46,633
Amazon Echo Dot (4th Gen),182,2760,5130,4360,4,3,amazon_echo_dot_4th_gen-25,46,770
Amazon Echo Dot (4th Gen),231,2880,4995,3219,1,4,amazon_echo_dot_4th_gen-26,46,1776
Amazon Echo Dot (4th Gen),960,2610,5130,3656,2,3,amazon_echo_dot_4th_gen-27,46,1474
Amazon Echo Dot (4th Gen),46,2610,4950,4190,4,3,amazon_echo_dot_4th_gen-28,46,760
Nest Hello Video Doorbell,348,9200,16200,12770,3,4,nest_hello_video_doorbell-0,47,3430
Nest Hello Video Doorbell,247,9700,16950,10425,1,5,nest_hello_video_doorbell-1,47,6525
Nest Hello Video Doorbell,957,9900,15450,10788,1,4,nest_hello_video_doorbell-2,47,4662
Nest Hello Video Doorbell,683,8700,16950,13857,5,5,nest_hello_video_doorbell-3,47,3093
Nest Hello Video Doorbell,762,8800,15750,11372,2,4,nest_hello_video_doorbell-4,47,4378
Nest Hello Video Doorbell,571,8600,15600,12415,3,3,nest_hello_video_doorbell-5,47,3185
Nest Hello Video Doorbell,707,9500,16050,11727,1,1,nest_hello_video_doorbell-6,47,4323
Nest Hello Video Doorbell,696,9900,16500,12144,1,1,nest_hello_video_doorbell-7,47,4356
Nest Hello Video Doorbell,933,9100,16800,13836,3,1,nest_hello_video_doorbell-8,47,2964
Nest Hello Video Doorbell,327,9800,17250,15202,4,1,nest_hello_video_doorbell-9,47,2048
Nest Hello Video Doorbell,931,9900,15300,13032,3,2,nest_hello_video_doorbell-10,47,2268
Nest Hello Video Doorbell,588,8500,16800,11571,2,4,nest_hello_video_doorbell-11,47,5229
Nest Hello Video Doorbell,266,9400,16650,12409,2,3,nest_hello_video_doorbell-12,47,4241
Nest Hello Video Doorbell,854,9100,16200,10236,1,4,nest_hello_video_doorbell-13,47,5964
Nest Hello Video Doorbell,675,8500,16050,13408,5,4,nest_hello_video_doorbell-14,47,2642
Nest Hello Video Doorbell,100,9900,16350,13190,3,4,nest_hello_video_doorbell-15,47,3160
Nest Hello Video Doorbell,155,9900,15900,11580,1,2,nest_hello_video_doorbell-16,47,4320
Nest Hello Video Doorbell,55,9100,16200,13715,4,4,nest_hello_video_doorbell-17,47,2485
Nest Hello Video Doorbell,88,9500,17100,11172,1,3,nest_hello_video_doorbell-18,47,5928
Nest Hello Video Doorbell,364,9700,17250,15174,5,1,nest_hello_video_doorbell-19,47,2076
Nest Hello Video Doorbell,446,9400,16500,13270,3,3,nest_hello_video_doorbell-20,47,3230
Nest Hello Video Doorbell,989,9700,15150,13652,5,1,nest_hello_video_doorbell-21,47,1498
Nest Hello Video Doorbell,64,9000,16800,14655,4,1,nest_hello_video_doorbell-22,47,2145
Nest Hello Video Doorbell,425,8500,16800,9330,1,5,nest_hello_video_doorbell-23,47,7470
Ecobee Smart Thermostat,419,6370,11550,8132,1,1,ecobee_smart_thermostat-0,48,3418
Ecobee Smart Thermostat,189,6790,12075,7953,1,3,ecobee_smart_thermostat-1,48,4122
Ecobee Smart Thermostat,744,6370,10920,9009,3,2,ecobee_smart_thermostat-2,48,1911
Ecobee Smart Thermostat,232,6930,11445,8466,1,1,ecobee_smart_thermostat-3,48,2979
Ecobee Smart Thermostat,927,6230,10710,8358,3,5,ecobee_smart_thermostat-4,48,2352
Ecobee Smart Thermostat,687,6720,11445,8965,3,5,ecobee_smart_thermostat-5,48,2480
Ecobee Smart Thermostat,153,6580,10920,7275,1,4,ecobee_smart_thermostat-6,48,3645
Ecobee Smart Thermostat,522,5950,11760,10017,4,2,ecobee_smart_thermostat-7,48,1743
Ecobee Smart Thermostat,872,6790,11235,9680,4,4,ecobee_smart_thermostat-8,48,1555
Ecobee Smart Thermostat,520,6930,11025,8998,2,1,ecobee_smart_thermostat-9,48,2027
Ecobee Smart Thermostat,321,6090,11340,9897,5,1,ecobee_smart_thermostat-10,48,1443
Ecobee Smart Thermostat,235,6300,11340,9576,4,4,ecobee_smart_thermostat-11,48,1764
Ecobee Smart Thermostat,29,6160,10605,8005,2,3,ecobee_smart_thermostat-12,48,2600
Ecobee Smart Thermostat,662,6790,11235,8902,3,5,ecobee_smart_thermostat-13,48,2333
Ecobee Smart Thermostat,927,6230,10605,9184,4,3,ecobee_smart_thermostat-14,48,1421
Ecobee Smart Thermostat,169,6580,11655,8991,3,5,ecobee_smart_thermostat-15,48,2664
Ecobee Smart Thermostat,92,6650,10710,7544,1,3,ecobee_smart_thermostat-16,48,3166
Ecobee Smart Thermostat,875,6020,11760,8919,2,1,ecobee_smart_thermostat-17,48,2841
Ecobee Smart Thermostat,426,6860,10920,8363,2,4,ecobee_smart_thermostat-18,48,2557
Ecobee Smart Thermostat,979,6440,11130,7191,1,4,ecobee_smart_thermostat-19,48,3939
Ecobee Smart Thermostat,320,6020,11550,9477,4,5,ecobee_smart_thermostat-20,48,2073
Ecobee Smart Thermostat,733,6790,11025,9649,4,3,ecobee_smart_thermostat-21,48,1376
Ecobee Smart Thermostat,426,6160,10710,9004,4,5,ecobee_smart_thermostat-22,48,1706
Ecobee Smart Thermostat,289,6370,11445,9669,4,4,ecobee_smart_thermostat-23,48,1776
Ecobee Smart Thermostat,990,6440,11445,8067,2,5,ecobee_smart_thermostat-24,48,3378
Ecobee Smart Thermostat,324,6370,11760,10278,5,1,ecobee_smart_thermostat-25,48,1482
Ecobee Smart Thermostat,849,6020,10815,7651,1,1,ecobee_smart_thermostat-26,48,3164
Ecobee Smart Thermostat,918,6160,11025,7523,1,2,ecobee_smart_thermostat-27,48,3502
Ecobee Smart Thermostat,824,6160,10710,6888,1,4,ecobee_smart_thermostat-28,48,3822
Samsung SmartThings Hub,285,4600,8175,6406,2,1,samsung_smartthings_hub-0,49,1769
Samsung SmartThings Hub,972,4600,8250,6973,4,4,samsung_smartthings_hub-1,49,1277
Samsung SmartThings Hub,449,4750,7650,6853,4,1,samsung_smartthings_hub-2,49,797
Samsung SmartThings Hub,865,4900,8100,7220,4,1,samsung_smartthings_hub-3,49,880
Samsung SmartThings Hub,573,4900,8550,6141,1,1,samsung_smartthings_hub-4,49,2409
Samsung SmartThings Hub,786,4300,7650,6729,4,1,samsung_smartthings_hub-5,49,921
Samsung SmartThings Hub,67,4700,8550,7203,5,4,samsung_smartthings_hub-6,49,1347
Samsung SmartThings Hub,945,4400,7575,5289,1,2,samsung_smartthings_hub-7,49,2286
Samsung SmartThings Hub,965,4450,8025,5451,1,2,samsung_smartthings_hub-8,49,2574
Samsung SmartThings Hub,429,4250,7950,5453,2,5,samsung_smartthings_hub-9,49,2497
Samsung SmartThings Hub,509,4800,8100,6368,3,5,samsung_smartthings_hub-10,49,1732
Samsung SmartThings Hub,894,4800,8325,7268,4,2,samsung_smartthings_hub-11,49,1057
Samsung SmartThings Hub,494,4750,8625,7366,4,3,samsung_smartthings_hub-12,49,1259
Samsung SmartThings Hub,235,4600,8100,6875,4,4,samsung_smartthings_hub-13,49,1225
Samsung SmartThings Hub,501,4550,7950,7015,4,1,samsung_smartthings_hub-14,49,935
Samsung SmartThings Hub,734,4500,7875,6610,5,5,samsung_smartthings_hub-15,49,1265
Samsung SmartThings Hub,196,4800,7575,6535,4,5,samsung_smartthings_hub-16,49,1040
Samsung SmartThings Hub,825,4300,8325,7118,4,2,samsung_smartthings_hub-17,49,1207
Samsung SmartThings Hub,625,4750,8550,7125,4,5,samsung_smartthings_hub-18,49,1425
Samsung SmartThings Hub,934,4350,7800,6679,5,3,samsung_smartthings_hub-19,49,1121
Samsung SmartThings Hub,930,4400,8625,6154,2,3,samsung_smartthings_hub-20,49,2471
Samsung SmartThings Hub,246,4500,7575,6576,4,3,samsung_smartthings_hub-21,49,999
Samsung SmartThings Hub,408,4800,8400,6294,2,3,samsung_smartthings_hub-22,49,2106
Samsung SmartThings Hub,771,4650,8625,7234,5,4,samsung_smartthings_hub-23,49,1391
Samsung SmartThings Hub,364,4700,8325,7238,4,2,samsung_smartthings_hub-24,49,1087
Samsung SmartThings Hub,752,4550,8550,6210,2,3,samsung_smartthings_hub-25,49,2340
Samsung SmartThings Hub,464,4700,8400,6976,3,1,samsung_smartthings_hub-26,49,1424
Samsung SmartThings Hub,871,4550,8325,7193,4,2,samsung_smartthings_hub-27,49,1132
Samsung SmartThings Hub,70,4750,8475,7265,5,3,samsung_smartthings_hub-28,49,1210
August Smart Lock Pro,300,7650,14175,11892,5,4,august_smart_lock_pro-0,50,2283
August Smart Lock Pro,301,8370,14850,13068,4,1,august_smart_lock_pro-1,50,1782
August Smart Lock Pro,455,8460,15390,13485,4,1,august_smart_lock_pro-2,50,1905
August Smart Lock Pro,718,7740,14040,11615,3,1,august_smart_lock_pro-3,50,2425
August Smart Lock Pro,237,8820,14310,11620,3,4,august_smart_lock_pro-4,50,2690
August Smart Lock Pro,363,8190,14580,11130,2,2,august_smart_lock_pro-5,50,3450
August Smart Lock Pro,220,8910,14175,12148,3,1,august_smart_lock_pro-6,50,2027
August Smart Lock Pro,49,8910,14310,11394,2,2,august_smart_lock_pro-7,50,2916
August Smart Lock Pro,334,8100,14040,10120,1,1,august_smart_lock_pro-8,50,3920
August Smart Lock Pro,503,8460,15390,11025,2,4,august_smart_lock_pro-9,50,4365
August Smart Lock Pro,922,8280,14175,10727,2,3,august_smart_lock_pro-10,50,3448
August Smart Lock Pro,855,8370,13635,12188,5,1,august_smart_lock_pro-11,50,1447
August Smart Lock Pro,896,8550,14310,12438,5,3,august_smart_lock_pro-12,50,1872
August Smart Lock Pro,709,8820,13635,11613,3,2,august_smart_lock_pro-13,50,2022
August Smart Lock Pro,273,8190,15255,10593,1,1,august_smart_lock_pro-14,50,4662
August Smart Lock Pro,637,8010,15525,12895,4,4,august_smart_lock_pro-15,50,2630
August Smart Lock Pro,665,7740,13770,11961,5,2,august_smart_lock_pro-16,50,1809
August Smart Lock Pro,726,8550,15120,12985,5,3,august_smart_lock_pro-17,50,2135
August Smart Lock Pro,404,8370,15120,12589,4,5,august_smart_lock_pro-18,50,2531
August Smart Lock Pro,121,8460,13635,11695,4,5,august_smart_lock_pro-19,50,1940
August Smart Lock Pro,576,8910,15120,12730,3,1,august_smart_lock_pro-20,50,2390
August Smart Lock Pro,670,8370,14310,11400,3,4,august_smart_lock_pro-21,50,2910
August Smart Lock Pro,260,7650,13635,10493,3,5,august_smart_lock_pro-22,50,3142
August Smart Lock Pro,401,7650,15255,10464,2,4,august_smart_lock_pro-23,50,4791
August Smart Lock Pro,759,8190,14310,10179,2,5,august_smart_lock_pro-24,50,4131
August Smart Lock Pro,984,8010,15120,8721,1,5,august_smart_lock_pro-25,50,6399
August Smart Lock Pro,108,8820,15255,12553,3,2,august_smart_lock_pro-26,50,2702
LIFX Smart LED Strip,343,3115,5302,4701,5,1,lifx_smart_led_strip-0,51,601
LIFX Smart LED Strip,505,2975,5565,3234,1,5,lifx_smart_led_strip-1,51,2331
LIFX Smart LED Strip,247,3115,5512,4674,4,4,lifx_smart_led_strip-2,51,838
LIFX Smart LED Strip,777,3150,5880,3751,1,3,lifx_smart_led_strip-3,51,2129
LIFX Smart LED Strip,206,3115,5932,5017,5,3,lifx_smart_led_strip-4,51,915
LIFX Smart LED Strip,344,3045,5565,3751,1,2,lifx_smart_led_strip-5,51,1814
LIFX Smart LED Strip,815,3465,5722,4933,4,4,lifx_smart_led_strip-6,51,789
LIFX Smart LED Strip,253,3080,5355,3308,1,5,lifx_smart_led_strip-7,51,2047
LIFX Smart LED Strip,693,3045,5302,4355,3,2,lifx_smart_led_strip-8,51,947
LIFX Smart LED Strip,698,3360,5565,4959,5,1,lifx_smart_led_strip-9,51,606
LIFX Smart LED Strip,387,3430,5932,4694,2,1,lifx_smart_led_strip-10,51,1238
LIFX Smart LED Strip,246,3395,5670,4476,3,5,lifx_smart_led_strip-11,51,1194
LIFX Smart LED Strip,276,3360,5565,4485,3,4,lifx_smart_led_strip-12,51,1080
LIFX Smart LED Strip,530,3045,5460,4736,5,2,lifx_smart_led_strip-13,51,724
LIFX Smart LED Strip,952,3080,5565,4435,3,3,lifx_smart_led_strip-14,51,1130
LIFX Smart LED Strip,902,3255,5302,3951,1,1,lifx_smart_led_strip-15,51,1351
LIFX Smart LED Strip,488,3360,5407,4056,1,1,lifx_smart_led_strip-16,51,1351
LIFX Smart LED Strip,428,3045,5670,4660,3,1,lifx_smart_led_strip-17,51,1010
LIFX Smart LED Strip,43,3150,5565,4636,3,1,lifx_smart_led_strip-18,51,929
LIFX Smart LED Strip,588,3395,5827,4551,3,5,lifx_smart_led_strip-19,51,1276
LIFX Smart LED Strip,645,3010,5985,4424,3,5,lifx_smart_led_strip-20,51,1561
LIFX Smart LED Strip,569,3255,5827,4207,2,4,lifx_smart_led_strip-21,51,1620
LIFX Smart LED Strip,533,3430,5512,4138,1,1,lifx_smart_led_strip-22,51,1374
LIFX Smart LED Strip,526,3395,5617,4951,5,2,lifx_smart_led_strip-23,51,666
LIFX Smart LED Strip,797,3150,5827,4382,2,2,lifx_smart_led_strip-24,51,1445
Wyze Cam Pan,723,5460,9360,7079,2,3,wyze_cam_pan-0,52,2281
Wyze Cam Pan,674,5760,9720,8631,5,1,wyze_cam_pan-1,52,1089
Wyze Cam Pan,96,5460,9090,6695,1,1,wyze_cam_pan-2,52,2395
Wyze Cam Pan,123,5880,9450,8201,4,4,wyze_cam_pan-3,52,1249
Wyze Cam Pan,686,5340,9540,7923,3,1,wyze_cam_pan-4,52,1617
Wyze Cam Pan,852,5220,9090,6304,1,2,wyze_cam_pan-5,52,2786
Wyze Cam Pan,376,5640,9810,8559,4,2,wyze_cam_pan-6,52,1251
Wyze Cam Pan,116,5700,9450,8325,5,2,wyze_cam_pan-7,52,1125
Wyze Cam Pan,524,5880,9720,8376,4,4,wyze_cam_pan-8,52,1344
Wyze Cam Pan,333,5100,9720,7942,3,1,wyze_cam_pan-9,52,1778
